"id","title","author","genre_sugerido","confianca","assuntos_encontrados"
"6a89d5dd-f150-4780-a299-beea21821b0c","Hamlet","William Shakespeare","HQs","2","performing arts | Stage history | Reyes, reinas, soberanos | Venganza | History and criticism | Criticism and interpretation | LITERARY CRITICISM | Succession | Fathers | Regicide | Tragedy | classic literature | fathers succession | quartos | regicides | English literature | production and direction | inheritance and succession | Britons | English plays | ageing parents | scripts | English young adult drama | fathers and daughters | English language | open_syllabus_project | Drama | Princes | English drama (Tragedy) | English drama | Texts | Kings and rulers | Murder victims' families | Revenge | Plays | Death | Homicide | Drama texts, plays | Drama texts: from c 1900 - | Fiction | Murder victims'   families | Shakespeare | Children's plays | Drama texts | Shakespeare plays | Tragedies | Victims of crimes | Readers | Adaptations | Hamlet (Shakespeare, William) | Quelle | Edition | Textual Criticism | Critique textuelle | British and irish drama (dramatic works by one author) | English literature, history and criticism | Shakespeare, william, 1564-1616 | English literature, outlines, syllabi, etc. | English literature, study and teaching | Theatre | Literature | Shakespeare, william, 1564-1616, adaptations | british and irish"" | Miscellanea | Bibliography | Motion pictures | Hamlet (Motion picture : 1948) | Sources | Miniature books | Specimens | Outlines, syllabi | Study and teaching | Problems, exercises | Hamlet (Motion picture : 1996) | English drama, history and criticism, 17th century | Readers for new literates | Study guides | Children's literature | Dramatic production | Theater | Shakespeare, william, 1564-1616, criticism and interpretation | Children's fiction | Denmark, fiction | Fiction, historical, general | Comic books, strips, etc. | Drama (dramatic works by one author) | Early modern and Elizabethan | Vengeance | Hamlet | Hamlet (legendary character)--drama | Princes--denmark--drama | Pr2807.a2 b46 1988 | General | Mathematics, study and teaching | Outlines, syllabi, etc | Kings and rulers -- Succession -- Drama | Murder victims' families -- Drama | Fathers -- Death -- Drama | Revenge -- Drama | Princes -- Drama | Denmark -- Drama | Princes in literature | Curricula | Harvard University | Legends | Early works to 1800 | English Verse drama | collection:Name | juvenile literature | Juvenile drama | English | Literature, collections | Roycroft Shop. 1902 | Textbooks for foreign speakers | Reading | Promptbooks | Shakespeare, william, 1564-1616, hamlet | In literature | Hamlet (Legendary character) | Comic books, strips | Juvenile fiction | Graphic novels | Translations into Russian | Modern Literature | Philosophy | Periodicals | Film adaptations | English literature, history and criticism, early modern, 1500-1700 | Weak Leadership | War and Politics | Loyalty and Betrayal | Theater programs | King of Denmark Claudius (Fictitious character) | Polonius (Fictitious character : Shakespeare) | Horatio (Fictitious character : Shakespeare) | Laertes (Fictitious character : Shakespeare) | Technique | World War, 1939-1945 | Jews | Translations of Shakespeare | Translations into French | Pharmaceutical Preparations"
"ae71d2af-13b0-4e57-b842-491a44837aee","Harry Potter e a Pedra Filosofal","J.K. Rowling","SEM SUGESTÃO","0",""
"76d2926f-9a32-4eba-9499-fa258867e136","Heartstopper Vol. 1","Alice Oseman","SEM SUGESTÃO","0",""
"35d5f964-36f8-495c-a4a4-c91f90c489ce","Hell House","Richard Matheson","Terror","2","Demoniac possession | Fiction | Haunted houses | Sexuality | Young men | Fiction, horror | Comics & graphic novels, horror"
"d85b444b-b9b6-4410-b130-462301185326","Hex","Thomas Olde Heuvelt","Terror","2","Haunted places | Witches | Fiction | Fiction, horror | Dutch fiction | Translations into English | Witches - Fiction | Historical fiction | Horror tales"
"6f70cccd-41d4-4b30-9152-b0635c6e1c8d","Homo Deus","Yuval Noah Harari","SEM SUGESTÃO","0",""
"9c1d1a2f-2546-4a18-8241-f3a12739090c","Hooked","Nir Eyal","SEM SUGESTÃO","0","Consumer behavior | New products | Consumers' preferences | Produktentwicklung | Verbraucher | Gewohnheit | Abhängigkeit | Manipulation"
"995c1845-edf4-4c46-a07b-355b86401b41","Hyperion","Dan Simmons","Ficção Científica","2","American Science fiction | Hugo Award Winner | award:hugo_award=1990 | award:hugo_award=novel | Ciencia-ficcio n. | Long Now Manual for Civilization | Fiction, science fiction, action & adventure | Extraterrestrial beings | Pilgrims and pilgrimages | Interplanetary voyages | Fiction | Drama | Fantasy | Future life | Life on other planets | Jesuits | Space colonies | Good and evil | Fiction, science fiction, general | Imaginary places, fiction | Science-fiction américaine | Littérature américaine"
"2e2e7a3e-4514-429f-b1e9-3f0f5efd5f26","Inteligencia Emocional","Daniel Goleman","SEM SUGESTÃO","0","Psicologia | Inteligência emocional"
"b28f64e3-8c9e-444a-82f4-0a257b5f544e","Iracema","Jose de Alencar","História","1","Texts | Portuguese language | Brazil, biography"
"cfaebd81-fcfd-4ef0-be71-e7e32655d3dc","It: A Coisa","Stephen King","SEM SUGESTÃO","0",""
"0cc71a32-289f-443a-a8cf-7f345465126b","Jane Eyre","Charlotte Bronte","Romance","2","Fiction | Romance | Historical"" | Man-woman relationships, fiction | Charity schools, fiction | Married people, fiction | Married men | fiction"" | Country homes, fiction | Fathers and daughters, fiction | Open Library Staff Picks | Orphans, fiction | Young women, fiction | Married men, fiction | Mentally ill women, fiction | Family secrets, fiction | Manners and customs, fiction | Upper class, fiction | Gothic fiction | Literature | Governesses, fiction | Detente | Social life and customs | Classic Literature | Juvenile fiction | England in fiction | Landowners | Americans | English fiction | New School for Social Research (New York, N.Y. : 1919-1997) | Love stories | Sources | History | Bildungsromans | Reading Level-Grade 7 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | Teddy bears | Criticism and interpretation | Children's stories | Study guides | Examinations | Social classes | Readers for new literates | Adaptations | Families | English literature | British and irish fiction (fictional works by one author) | England, fiction | Frau | Jane Eyre (Brontë, Charlotte) | Children's fiction | Love, fiction | Literature and fiction (general) | Literature and fiction, women authors | Fiction, psychological | English literature, outlines, syllabi, etc. | English literature, history and criticism | Comics & graphic novels, general | Great britain, social life and customs, fiction | Fiction, coming of age | Readers | English language, textbooks for foreign speakers | Secrecy | Cartoons and comics | Governesses in literature | Japanese fiction | Gouvernantes | Romans, nouvelles | Mœurs et coutumes | Relations entre hommes et femmes | Governesses--england--fiction | Pr4167.j5 d38 2006 | 823.8 | Pr4167 .j3 2000 | 823/.8 | Pr4167.j5 l88 2016 | Fiction, sagas | Governesses | Fathers and daughters | Mentally ill women | Charity-schools | Married people | Country homes | Young women | Orphans | Long Now Manual for Civilization | Man-woman relationships | Rape victims | Women | Feminism | English drama | Drama | Family secrets | Manners and customs | Sotho language | Dictionaries | English"
"68b376c5-499f-47ca-bb68-da54738dec2e","Jogos Vorazes","Suzanne Collins","SEM SUGESTÃO","0",""
"9a246ef6-cac2-4696-af9e-5b6900554358","Jonathan Strange e Mr. Norrell","Susanna Clarke","SEM SUGESTÃO","0",""
"522ca47b-8687-4d7d-9fb5-c88072ad0fd0","Jujutsu Kaisen Vol. 1","Gege Akutami","Mangás","1","nyt:graphic-books-and-manga=2021-02-07 | New York Times bestseller"
"b928bffc-4647-4d88-bc02-35d672c77936","Kindred","Octavia E. Butler","Ficção Científica","2","Fiction | Slaves | African American women | Slaveholders | Slavery | Time travel | Literature | open_syllabus_project | Historical | Science Fiction | African American | Contemporary Women | Fiction, science fiction, general | Slaves, fiction | African americans, fiction | Los angeles (calif.), fiction | Southern states, fiction | Fiction, psychological | Fiction, african american & black, general | Fourth dimension | Popular reading | Enslaved persons, fiction | American literature | Teen fiction | Fiction subjects | Science fiction & fantasy"
"bf876a85-7ba6-45da-871e-57d63d87747c","Klara e o Sol","Kazuo Ishiguro","SEM SUGESTÃO","0",""
"cd83b446-2e47-4bfc-9d69-2aa807761859","Layla","Colleen Hoover","Suspense","2","Romance | Thriller | Paranormal | Fiction | Mystery | Mystery Thriller | Fantasy | Contemporary | collection:Name"
"7531839f-dc9a-47d0-96f6-162e56164b64","Lugares Escuros","Gillian Flynn","SEM SUGESTÃO","0",""
"f705755e-3456-4074-a295-da276a10f6ba","Madame Bovary","Gustave Flaubert","Romance","1","literary fiction | French literature | Fiction | Manners and customs, fiction | Adultery | Middle class | Physicians' spouses | Suicide victims | Married women | Social life and customs | French fiction | Technique | Suicide | Husband and wife | History | Physicians | Intellectual life | Classic Literature | Spouses | Country life | Women | Continental european fiction (fictional works by one author) | France, fiction | Physicians, fiction | Married people, fiction | Fiction, family life | Trials, litigation | Literary | Young men | Unrequited love | Romance literature | Trials (Obscenity) | Criticism and interpretation | Criticism | Wives | Médecins | Romans, nouvelles | Conjoints | Suicidés | Couples mariés | Vie intellectuelle | Mœurs et coutumes | Man-woman relationships, fiction | Triangles (Interpersonal relations), fiction | Relations entre hommes et femmes | Triangle (Relations humaines) | Roman français | Chang pian xiao shuo | General | Commerce | Qing Dynasty (China | Illustraties | Frans | FICTION / General | Married women--france--fiction | Pq2246.m2 e5 2003 | 843.8 | French Novelists | Correspondence | Charles Bovary (Fictitious character) | Long Now Manual for Civilization | Fiction, general | Emma Bovary (Fictitious character) | Manners and customs | Novel | Bovary, Charles (Personnage fictif) | Bovary, Emma (Personnage fictif) | Femmes mariées | Man-woman relationships | Married people | Femmes | Histoire | Translations into English | French Authors | Écrivains français | Littérature française | Madame Bovary (Flaubert, Gustave) | English fiction | Roman anglais | 212307 | Triangles (Interpersonal relations) | Husbands and wives | Autographs | Facsimiles | Qing Dynasty (China)"
"d4323216-6185-4e33-b4e3-37e0dcd1882b","Mais Esperto que o Diabo","Napoleon Hill","SEM SUGESTÃO","0",""
"f3f14e30-1b84-40a3-b04a-c537d08f3b2a","Matadouro-Cinco","Kurt Vonnegut","SEM SUGESTÃO","0",""
"1ad22455-a901-4215-bc87-d1c1c2963893","Maus","Art Spiegelman","HQs","3","New York Times bestseller | nyt:paperback_graphic_books=2011-09-17 | graphic novel | history | Nazi | Art Spiegelman | concetration camp | ww2 | Holocaust survivors | Children of holocaust survivors | Comics & graphic novels, nonfiction, biography & memoir | Holocaust, jewish (1939-1945) | Comics & graphic novels, general | Comic books, strips | Biography | Graphic novels | Holocaust, Jewish (1939-1945) fast (OCoLC)fst00958866 | Holocaust survivors, United States | Holocaust, Jewish (1939-1945), Poland, Biography | Children of Holocaust survivors, United States, Biography | New York Times reviewed | Survivants de l'Holocauste | Biographies | Judenvernichtung | Medicine | Fiction | Bandes dessinées | Holocauste, 1939-1945 | Enfants de survivants de l'Holocauste | collectionID:MausBan | Banned books | Maus (Comic strip) | Comic books, strips, etcspiegelman, art | Comic books, strips, etcspiegelman, vladek | Holocaust, jewish (1939-1945)--biography--comic books, strips, etc | Holocaust, jewish (1939-1945)--poland--biography--comic books, strips, etc | Holocaust survivors--biography--comic books, strips, etc | Holocaust survivors--united states--biography--comic books, strips, etc | Children of holocaust survivors--biography--comic books, strips, etc | Children of holocaust survivors--united states--biography--comic books, strips, etc | D810.j4 s643 1992x | World War, 1939-1945 | Jewish Personal narratives | Holocaust | Concentration Camps | World War II | Jews | Comic | Überlebender | Engelsk skönlitteratur | Förintelsen | Biografi | Tecknade serier | Förintelsens överlevande | Holocaust, Jewish (1939-1945) fast (OCoLC)fst00958866 (uri) http://id.worldcat.org/fast/fst00958866 | World War (1939-1945) fast (OCoLC)fst01180924 (uri) http://id.worldcat.org/fast/fst01180924 | Pariser Friedenskonferenz 1919-1920 Paris Polish Delegation gnd | Metropolitan Museum of Art | Long Now Manual for Civilization | Fathers and sons | Nazis | Cartoons and comics | Survivors | History, 20th Century | Parent-Child Relations | Holocaust, jewish (1939-1945), personal narratives | Comics & graphic novels, nonfiction, general | World war, 1939-1945, personal narratives, jewish | nyt:hardcover-graphic-books=2012-08-19 | Comicbooks, strips | Collections from individual artists | American strip cartoons | open_syllabus_project | Juifs | Poland | United States | Comics & graphic novels, horror | Comics & graphic novels, literary | Comics & graphic novels, religious | collectionID:bannedbooks | Cartoons | Autobiography"
"5307bc9d-ceb3-4c8b-af6b-22f53371c593","Maze Runner","James Dashner","Ficção Científica","2","Fiction | Science fiction | Amnesia | Cooperativeness | Labyrinths | Juvenile Fiction | Children's fiction | Amnesia, fiction | Mazes | Escapes | Dystopian | Young Adult Fiction | Social Themes | Visionary & Metaphysical | Boys & Men | Dystopias | Friendship | Reading Level-Grade 7 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | nyt:paperback-books=2010-09-12 | New York Times bestseller | Amnesiacs | Maze puzzles | Cooperation | Memory | Survival"
"f33edf77-b6e9-4bee-9a19-d0f750d98ee2","Me Chame Pelo Seu Nome","Andre Aciman","SEM SUGESTÃO","0",""
"8339471c-11dc-4166-8327-aa5f118fddb5","Meditacoes","Marco Aurelio","SEM SUGESTÃO","0",""
"6a855a73-1ee7-4318-8b12-bcdbec06fdba","Memorial do Convento","Jose Saramago","Romance","1","History | Fiction | Romance fiction | Portuguese fiction | Convento de Mafra"
"2dcb8769-ce09-4952-8ceb-3e1a1f2267ef","Memorias Postumas de Bras Cubas","Machado de Assis","Romance","1","Romance brasileiro | Continental european fiction (fictional works by one author) | Social life and customs | Dead | Fiction | Romance literature | Fiction, general | Autobiography | Ghost stories | Aristocracy (Social class) | FICTION / Classics | Classics | Architectural Decoration and ornament | Medieval Architecture | Architecture | Brazil, fiction | Interpersonal relations | Rich people | Brazilian literature | Translations into English"
"5a653b5f-376f-4287-ada8-f863b33cdf6f","Mexican Gothic","Silvia Moreno-Garcia","Terror","3","English literature | nyt:combined-print-and-e-book-fiction=2020-07-19 | New York Times bestseller | Fiction, gothic | Fiction, historical | Mexico, fiction | Fiction, historical, general | nyt:trade-fiction-paperback=2021-07-11 | Haunted houses | Fiction | Families | Family secrets | Gothic | Horror | Ghosts | Research | Debutantes | Cousins | Country homes | Maisons hantées | Romans, nouvelles | Familles | Secrets de famille | Collection:Canada Reads | collection:Canada Reads 2023 | Historical Fiction | Mystery | Fantasy | Thriller | Historical"
"f3dcd7f1-55a1-44dd-a90c-a9aa7e1a58fa","Mindfulness em Oito Semanas","Mark Williams","SEM SUGESTÃO","0",""
"9178bbae-79b5-4d7d-bcdf-4982bbb89d9b","Mindset","Carol S. Dweck","Negócios","2","Belief and doubt | Nonfiction | Psychological aspects | Psychological aspects of Success | Psychology | Success | Selbstbild | Erfolg | Attitude | Set (Psychology) | Achievement | Success, psychological aspects | Self-confidence | Self-actualization (psychology) | Achievement motivation | Croyance et doute | Succès | Aspect psychologique | Cognitive Psychology | SCIENCE | Cognitive Science | Success--psychological aspects | Business & economics / personal success | Psychology / social psychology | Self-help / personal growth / success | Bf773 .d85 2016 | 153.8 | Éxito | Aspectos psicológicos | Creencia y duda | Psychology Set"
"d27081ce-2709-4af8-9e0e-c904b4bdf8cd","Misery","Stephen King","Terror","2","dope | pills | American Novelists | Captives | Fans (Persons) | Fiction | Novelists | Prisoners | Suspense fiction | Writers | abuse | fear | horror | isolation | prisoner | suspense | thriller | Nurses | American Horror stories | Horror tales | Pepsi | Fiction, horror | American literature | Authors, fiction | American fiction | Literary | Thrillers | Fiction, thrillers, suspense | Fiction, science fiction, general | Horror - General | Horror & ghost stories | Fiction - Horror | Zhang pian xiao shuo"
"dfff591b-7a1c-40e1-b12d-48fca2ae9482","Mistborn: O Imperio Final","Brandon Sanderson","SEM SUGESTÃO","0",""
"30a7c096-4ba8-4a39-a434-15ecf983dffb","Moby Dick","Herman Melville","Ficção Científica","1","American Sea stories | Mentally ill | Whaling | Science Fiction & Fantasy | Whales | great_books_of_the_western_world | Translations into French | Literature | Captain Ahab (Fictitious character) | American Adventure stories | Sailors | Sea stories | Classic Literature | Whaling in literature | Open Library Staff Picks | open_syllabus_project | Fiction | Ship captains | Whaling ships | Chasse | Whales in literature | Shipwrecks | Baleines | Long Now Manual for Civilization | General | American fiction (fictional works by one author) | Ahab, captain (fictitious character), fiction | Whaling, fiction | Whales, fiction | Fiction, action & adventure | Fiction, psychological | Literature and fiction (general) | Fiction, sea stories | Fiction, fantasy, epic | Poetry (poetic works by one author) | American literature, history and criticism | Sea stories, history and criticism | Literature and fiction, action and adventure | Illustrations | Pictorial works | Drama (dramatic works by one author) | Picture-writing in literature | Readers (Primary) | Readers for new literates | Adventure and adventurers, fiction | Ballenas | Ficción | Capitanes de barcos | Enfermos mentales | Naufragios | Cuentos de mar | Novela psicológica | Romance literature | Epic literature | Adventure fiction | Allegories | Whalers (Persons) | Drama | Revenge | Prohibition | Achab (Personnage fictif) | Romans, nouvelles | Capitaines de navire | Personnes vivant avec un trouble de santé mentale | Action & Adventure | Walfang | Moby Dick (Melville, Herman) | Fiction, historical, general | Fiction, general | Moby Dick | Literatura infantil | Ahab, captain (fictitious character) | Ahab, captain (fictitious character)--fiction | Whales--fiction | Whaling--fiction | Whaling ships--fiction | Ship captains--fiction | Mentally ill--fiction | Shipwrecks--fiction | Sailors--fiction | Fate and fatalism | Symbolism | Récits de mer | Fictional Works | Academic Literacy | Reading Level-Grade 8 | Reading Level-Grade 9 | Reading Level-Grade 10 | Reading Level-Grade 11 | Reading Level-Grade 12 | Psychology | Psychological fiction | History | Swedish Artists | Human-animal relationships | Obsessive-compulsive disorder | Metaphorical tales"
"b80324bb-da9a-4a47-b962-f18f1d50035d","Monster Vol. 1","Naoki Urasawa","HQs","2","Comics & graphic novels, east asian style, manga, fantasy | manga"
"4ac76071-e861-4cdd-985f-ddd194a1d514","Morte no Nilo","Agatha Christie","SEM SUGESTÃO","0",""
"e47542d6-ca78-4cc1-b7f3-4cea774588c1","My Hero Academia Vol. 1","Kohei Horikoshi","HQs","3","High schools | Schools | Graphic novel | High school students | Manga | Superheroes | Comic books, strips | Graphic novels | Comics & graphic novels, manga, science fiction | nyt:manga=2015-08-23 | New York Times bestseller"
"06f3d3ef-9493-4a12-89d2-626612a61837","Nana Vol. 1","Ai Yazawa","HQs","1","Women | Man-woman relationships | Comic books, strips | Female friendship"
"07049557-bf92-403b-8b96-3db097928b33","Naruto Vol. 1","Masashi Kishimoto","SEM SUGESTÃO","0",""
"5d2d21ed-d81f-4fcc-9f5d-7b74c40d022f","Neuromancer","William Gibson","Ficção Científica","3","Information superhighway | Computer hackers | Conspiracies | Open Library Staff Picks | Ciencia-ficción | Fiction | Science fiction | Business intelligence | Nervous system | Wounds and injuries | Long Now Manual for Civilization | Hackers | Cyberspace | Virtual reality | Reading Level-Grade 7 | Reading Level-Grade 9 | Reading Level-Grade 8 | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12 | Hugo Award Winner | award:hugo_award=1985 | award:hugo_award=novel | Fiction, science fiction, hard science fiction | award:nebula_award=novel | Sprawl Trilogy | Fiction, science fiction, cyberpunk | Japan, fiction | Fiction, science fiction, general | Hackers (fiction) | Business intelligence--fiction | Information superhighway--fiction | Nervous system--wounds and injuries | Nervous system--wounds and injuries--fiction | Conspiracies--fiction | Ps3557.i2264 n48 2000 | 813/.54 | American Cyberpunk fiction | Specimens | Cyberpunk fiction | Matrix (Imaginary place)"
"16b816f6-dc1e-4c8a-b037-ac7350780be6","Never Let Me Go","Kazuo Ishiguro","Ficção Científica","1","Fiction | Organ donors | Cloning | Donation of organs, tissues | Women | Literature | New York Times bestseller | nyt:trade_fiction_paperback=2010-09-05 | Human cloning | Science fiction | Fiction, psychological | Fiction, science fiction, general | England, fiction | Large type books | School children | Reminiscing | Friendship | English literature | Ishiguro, kazuo, 1954- | Powieść angielska | Tłumaczenia polskie | Femmes | Romans, nouvelles | Clonage | Donneurs d'organes | Dons d'organes, de tissus | Novela inglesa | Psychological fiction | Literary | Donation of organs, tissues, etc | Donation of organs, tissues, etc--fiction | Women--fiction | Cloning--fiction | Organ donors--fiction | Pr6059.s5 n48 2006 | Fic | Donación de órganos, tejidos | Mujeres | Novela psicológica | Donantes de órganos | Boarding schools | Ficción | Ciencia-ficción | Clonación humana | Internados (Escuelas)"
"b24d8f4f-5475-451e-8672-76405140d2e3","Nimona","ND Stevenson","HQs","3","Fantasy comics | Science fiction comics | Graphic novels | Good and evil -- Fiction | Shapeshifting -- Fiction | Knights and knighthood | Shapeshifting | Comic books, strips | Supervillains | Monsters | Dragons | Fantasy | Science fiction | Juvenile fiction | Fiction | Cartoons and comics | Fantasy fiction | Comic books, strips, etc. | nyt:hardcover-graphic-books=2015-05-31 | New York Times bestseller | New York Times reviewed | Metamorfosis | Dragones | Ficción juvenil | Libros de caricaturas, tiras cómicas | Monstruos | Supervillanos | Children's stories, American | YOUNG ADULT FICTION | Comics & Graphic Novels | Humorous | Fantasy graphic novels | Metamorphosis | Science fiction graphic novels | Basic reader | Shapeshifting--comic books, strips, etc | Comic books, strips, etc | Comic books, strips, etc--united states | Supervillains--comic books, strips, etc | Monsters--comic books, strips, etc | Dragons--comic books, strips, etc | Imaginary wars and battles | Imaginary wars and battles--comic books, strips, etc | Pz7.7.s7453 ni 2015 | 741.5973"
"adc5bed1-9e1b-4974-93e9-390f3664c66f","No Escuro","Elizabeth Haynes","SEM SUGESTÃO","0",""
"acdf775d-14cb-438c-b86e-228f94499118","Nona Casa","Leigh Bardugo","SEM SUGESTÃO","0",""
"5163c402-1334-4dc0-9369-689bde93b375","Normal People","Sally Rooney","Romance","2","sex | romance | contemporary | Dublin (ireland) | fiction | Man-woman relationships | literary fiction | nyt:combined-print-and-e-book-fiction=2019-05-05 | New York Times bestseller | New York Times reviewed | Fiction, romance, contemporary | Dublin (ireland), fiction | Man-woman relationships, fiction | English literature | First loves | Social classes | College students | New Fiction | FICTION / Coming of Age | FICTION / Literary | FICTION / Psychological | Coming of Age | Literary | Psychological | Man-woman relationship | Best friends | 18.05 English literature | Romance fiction | Love stories | Best friends - Fiction | Étudiants | Romans, nouvelles | Large type books | Premier amour | Classes sociales | Relations entre hommes et femmes | Livres en gros caractères | Adult | Novels"
"0ee0c2e4-cfb5-4281-87e6-2e1546f3f4a3","Novembro, 9","Colleen Hoover","SEM SUGESTÃO","0",""
"f4bb2de4-a40b-4117-a6ad-c6a77390c45a","O Alquimista","Paulo Coelho","HQs","3","Translations into Indonesian | Voyages and travels | Fiction | Portuguese Fiction | Self-realization | Alchemists | Young men | Shepherds | New York Times bestseller | nyt:trade_fiction_paperback=2008-01-05 | nyt:trade_fiction_paperback=2007-12-02 | Fiction, visionary & metaphysical | Spain, fiction | FICTION / Literary | BODY, MIND & SPIRIT / Spirituality / General | BODY, MIND & SPIRIT / Inspiration & Personal Growth | Fables | Translations from English | Thai fiction | French language | Reading materials | Russian language edition | Powieść brazylijska | Tłumaczenia polskie | Comics & graphic novels, general | Mexican literature | Alquimia | Novela | Pastores | Andalucía (España) | Alquimistas | Large type books | Fiction, fantasy, general | Alchemy | Quests (Expeditions) | Literary | BODY, MIND & SPIRIT | Spirituality | General | Inspiration & Personal Growth | Expeditions | Parodies, imitations | Comic books, strips | Graphic novels | Translations into Russian | Literature | Ficción | Reading Level-Grade 11 | Reading Level-Grade 10 | Reading Level-Grade 12"
"672b95a5-60d5-4b74-b778-875d36811b8b","O Amor nos Tempos do Colera","Gabriel Garcia Marquez","SEM SUGESTÃO","0",""
"c02bfc8b-7a05-40f5-992e-c3b022087fcf","O Aprendiz de Assassino","Robin Hobb","SEM SUGESTÃO","0",""
"28e8084b-c110-451b-83c4-c6706527e348","O Banquete","Platao","Filosofia","1","Philosophy"
"b4b104a7-853d-4d6c-8e92-b2ae8e3419ea","O Bebe de Rosemary","Ira Levin","SEM SUGESTÃO","0",""
"854fa66b-feb3-4179-995a-2f71c409fbcc","O Cacador de Pipas","Khaled Hosseini","SEM SUGESTÃO","0",""
"0f2cd4fe-f1da-4af8-805c-5609f28b7f63","O Caminho dos Reis","Brandon Sanderson","SEM SUGESTÃO","0",""
"0986fba6-55f6-4bdd-bc53-863a7ec24e6b","O Casal que Mora ao Lado","Shari Lapena","SEM SUGESTÃO","0",""
"49239798-a9a2-4dd6-9ded-7259294373e8","O Cemiterio","Stephen King","SEM SUGESTÃO","0",""
"e41d8ad4-1a8f-42fa-b783-7dbb099ec4e9","O Chamado de Cthulhu","H.P. Lovecraft","SEM SUGESTÃO","0",""
"c6d7340c-9dd9-4bb1-b509-1829c1c9227f","O Codigo Da Vinci","Dan Brown","SEM SUGESTÃO","0",""
"cd09acec-178a-4bfd-8b4a-ed497cd42d47","O Conto da Aia","Margaret Atwood","SEM SUGESTÃO","0",""
"0243c27f-576d-4d74-bcf7-2b078a14d0d7","O Contrato Social","Jean-Jacques Rousseau","SEM SUGESTÃO","0",""
"ed63dfa3-83d4-459c-b4a7-b3659985f9c2","O Cortico","Aluisio Azevedo","SEM SUGESTÃO","0",""
"3cd57607-1fb1-4869-a01d-a56c6f5c7138","O Diario de Anne Frank","Anne Frank","SEM SUGESTÃO","0",""
"35133906-5b08-4632-a43d-e4c9e701ca75","O Dilema da Inovacao","Clayton M. Christensen","SEM SUGESTÃO","0",""
"6d32d979-f2c7-46e0-b51c-43457d05e52b","O Estrangeiro","Albert Camus","SEM SUGESTÃO","0",""
"f1802b97-34b1-4ac7-a2f8-6e0b114d42ed","O Exorcista","William Peter Blatty","SEM SUGESTÃO","0",""
"68513257-b795-4e78-b8a5-1a54c06e6cc5","O Fim da Eternidade","Isaac Asimov","SEM SUGESTÃO","0",""
"c5e77689-1a2c-44d9-b248-6ef6885664e3","O Fim da Infancia","Arthur C. Clarke","SEM SUGESTÃO","0",""
"0939fe64-c518-4a8b-94b3-748e4994e158","O Gene","Siddhartha Mukherjee","SEM SUGESTÃO","0",""
"2a49096f-f1d9-4908-9b88-7ad918e4e954","O Gestor Eficaz","Peter F. Drucker","SEM SUGESTÃO","0",""
"7066d9b7-67fb-4959-af69-37cf262e76a9","O Guia do Mochileiro das Galaxias","Douglas Adams","SEM SUGESTÃO","0",""
"0fe9b656-ce5f-44ba-82c8-7b3401b38b11","O Hobbit","J.R.R. Tolkien","SEM SUGESTÃO","0",""
"1cc0b678-a150-48dc-af8e-c3a374a7a987","O Homem de Giz","C.J. Tudor","SEM SUGESTÃO","0",""
"c39bcd33-5651-43ff-8cdc-1e1a30706e3c","O Homem do Castelo Alto","Philip K. Dick","SEM SUGESTÃO","0",""
"304bfa02-e8c3-43c5-bcd0-9b588c61d48d","O Homem mais Rico da Babilonia","George S. Clason","SEM SUGESTÃO","0",""
"b222d7b5-f93f-4ec9-a5fa-2702815a6987","O Iluminado","Stephen King","SEM SUGESTÃO","0",""
"da563f1b-80fa-474c-91dd-73bd9b8c26fb","O Investidor Inteligente","Benjamin Graham","SEM SUGESTÃO","0",""
"e2846b7d-d6b8-4b19-9266-45b62ef9c13f","O Jeito Disney de Encantar os Clientes","Disney Institute","SEM SUGESTÃO","0",""
"e3c7f56f-87eb-4c8f-871b-2318dbacc123","O Lado Feio do Amor","Colleen Hoover","SEM SUGESTÃO","0",""
"aadad5ca-3d66-40a9-9adf-d85810ba5dce","O Ladrao de Raios","Rick Riordan","SEM SUGESTÃO","0",""
"e75b9cb3-beed-4b93-b3b5-38c9abb9bf61","O Leao, a Feiticeira e o Guarda-Roupa","C.S. Lewis","SEM SUGESTÃO","0",""
"05e25feb-bf39-416d-bde9-73de9653e61e","O Medico e o Monstro","Robert Louis Stevenson","SEM SUGESTÃO","0",""
"ad7a4ea9-64c2-47d2-aa65-d4157fa5171f","O Milagre da Manha","Hal Elrod","SEM SUGESTÃO","0",""
"6607f74c-10fd-456f-bd4f-6ade615efa6e","O Monge e o Executivo","James C. Hunter","SEM SUGESTÃO","0",""
"ab28be31-c58b-456f-a8c5-f587da573f93","O Morro dos Ventos Uivantes","Emily Bronte","SEM SUGESTÃO","0",""
"53992159-3259-47aa-ab70-2370fced2153","O Mundo de Sofia","Jostein Gaarder","SEM SUGESTÃO","0","Ficc ʹa o norueguesa"
"c8db334b-70dd-42b0-91e0-6904d8b4bef5","O Nome da Rosa","Umberto Eco","SEM SUGESTÃO","0",""
"6bb5d0af-d2fc-4af1-8850-be9bc3651a1d","O Pequeno Principe","Antoine de Saint-Exupery","SEM SUGESTÃO","0",""
